id,reference,hypothesis,wer,cer
390,i̇ki quru tozu birlikdə qarışıdırdıqdan sonra əllərinizi azca isladın və bu qarışımdan bir top düzəldin,iç quru tozu birlikdə qaraşdırdıktan sonra əlləyinizə asia isladın və bu qaraşımdan bir top düzəldi,0.4,0.1262135922330097
391,hökumətin i̇raqla bağlı son yeritdiyi siyasətin demək olar ki bütün tərəflərini tənqid edən xəbərdə siyasət istiqamətinin dərhal dəyişdirilməsi tələb olunub,hökumətin iroqla bağlı son yeritdiyi siyasəti demək olar ki bütün tərəflərəni tənqid edən xəbərdə siyasət istiqamətinin dərhal dəyişdirilməsi tələb olunub,0.15,0.02564102564102564
392,1988-ci ildən sonra seçki sandıqları şəffaf olmalıdır ki həm seçicilər həm də müşahidəçilər səsvermə başlayarkən sandığın boş olduğunu sonra isə lazımi qaydada sayılan qanuni seçki bülletenlərindən başqa əlavə heç bir zərfin sandığa atılmadığını görə bilsinlər,1998-ci ildən sonra seskistan sandıqlara şəxfaf olmalıdır ki həm sezici ilər həm də müşahidətçilər səsvilmə başlayar ki sandıqın boş olduğunu sonra isə lazımı qayda da sayıla qanuni seski bölütlərindən başqa əlavı heç bir zərhın sandıqın atılmadığını görə də izinlər,0.6285714285714286,0.14615384615384616
393,cankarlo fizikella startdan bir qədər sonra avtomobilinin idarəetməsini itirir və yarışı dayandırmalı olur,çənkarlofiziki kella startdan bir qədər sonra avtomobiliyini idarə etməsin itiril və yarışı dəyəndirmalı olur,0.5384615384615384,0.1320754716981132
394,qadınlar əsl ailə vəziyyətinə baxmadan bütün qadın səyahətçilərin ailəli olduqlarını bildirmələri tövsiyə olunur,qadınlar əsil ailə vəziyyətlə baxmadan bütün qadın səyəçlərin ailəli olduğunu bildirmələri tövəşi olunur,0.38461538461538464,0.15178571428571427
395,abş-ın geoloji xidmətlər bürosunun astrologiya heyətindən və arizona ştatının flagstaff şəhərində yerləşən şimali arizona universitetindən olan qlen kuşinqin dediyinə görə onların termal hərəkətləri yer planetindəki kifayət qədər davamlı temperaturu tez-tez dəstəkləyən böyük mağaralarda olanlar qədər stabil deyil ancaq bu həmin dərin dəliklərin torpaqda olması ilə əlaqəlidir,abışın geoloji xidmətlər birostun asraloge həyətindən və orizona stadının flaik staf şarinlə yələşən şimalı orizona universitetin olan qlen kuşingində edinə yürə onların termal xərəkətləri yer planetindəki kifayet qədər davamlı temperaturu test izdəsləyələyən böyük mağaralar dılanlar qədər stabil deyil ancaq bu həmin dərindəliklərin torpaqda olması ilalə ağla qələdir,0.5869565217391305,0.15384615384615385
396,bir çox insanların onları dinozavr kimi qəbul etməməsinin səbəbi lələklərinin olması və uça bilməsidir,büyü çox insanların onları dinaza varı kimi qəbul etməməsinin səməbi lələklərin olması və uça bilməsidir,0.35714285714285715,0.09803921568627451
397,pələng yaxşı elastikliyə sahib atlet kimi dırmaşmaq orta səviyyədə üzmək uzun məsafələrə tullanmaq və güclü insandan 5 dəfə daha çox yük çəkmək bacarıqlarına malikdir,pələnkiyaqşı elastikliyi sahib adlət kimidır maşmaq orta səviyyədə üzməy uzun məsafəlləri tutlanmaq və güclü insandan beş dəfə daha çox yüksək məhbacaraqlarını malikdir,0.5416666666666666,0.13253012048192772
398,əsas səhnələrdə musiqi bitsə belə festivalın digər bölmələrində gecə yarısına qədər musiqinin ola biləcəyini unutmayın,əsas dəhnələrdən musiki bitçə belə festivalın digər bölmələrində gecə yarısı qədər musikinin ola biləcəkini unutmayın,0.4,0.06779661016949153
399,bitkilər günəş vasitəsilə fotosintezə uğrayaraq yetişirlər onlar həm də kölgə salırlar,bitkilər güneş vasitəsi də fotosintesi uğraya raqət işirlər onlar həm də körgə salırlar,0.7272727272727273,0.12790697674418605
400,şübhəsiz dəqiq məlumatımız olmasa da onun çəngəl formalı dili olduğunu düşünürük onun qidasını tısbağalar böyük balıqlar və digər mozazavrlar təşkil edirdi və hətta onun bir hannibal olduğunu da ehtimal etmək olar,şübhəsiz dəqiq məlumatınız olmasa da onun çəngəl formala dəylə olduğunu düşünürük onun qidasını tıspaqlar böyük balıqlar və deyə yer mozazaverlar təşkil edirdi və hətta onun bir hanibal olduğunu da ehtimal etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etməl etmə,3.161290322580645,2.568075117370892
401,bitkilər insanların nəfəs alması üçün zəruri olan oksigeni istehsal edir ifraz etdikləri nəfəsi verərkən karbon qazını isə udurlar,bitkilər insanların nəfəsalması üçün zəhrir olan oksigeni istəyəsalıdır ifraz etdikləri nəfəsi verərkən karmonqaz ne isə udurlar,0.3888888888888889,0.1076923076923077
402,konqres 2005-ci ilin maliyyə planında ləyaqətsiz davranışlara qarşı mübarizə təşəbbüsü üçün maliyyə ayrılmasını nəzərdə tutdu və yetkin pornoqrafiyaya qarşı mübarizə aparmaq üçün ftb-nin 10 agent ayırmalı olduğunu bildirdi,kangriz 2015-ci ilin maliyyə planda ləyəqəsiz davranışlara qarşı mübaycə təşəbbüsü üçün maliyyə ayrılmasını əzər tutdu və yehkin parnografiyaya qarşı mübaycə parmaqçının ftb-nin on agət ayrımalı olduğunu bildirdi,0.5,0.14414414414414414
403,honkonqun siluetini yaradan binaların düzülüşünü viktoria limanının suları ilə ortaya çıxan cazibədar parıltılı bir histoqram ilə müqayisə etmək olar,honqonqun siluiyyətini yaradan binaların düzülüşünü viktoriya limanonsları ilə ortaya çıxancazıbədər parıldarı bir hissəqram ilə müqayisəyə etməy olar,0.5789473684210527,0.1476510067114094
404,virtual müvəqqəti qurğular proqram təminatında daxililəşdirilib və tələbənin çətinlik çəkə biləcəyi prosedurlarla əlaqəli suallar vermək sürətli cavab almaq və prosedurları izah etmək üçün nəzərdə tutulub,virtual müvəqqəti qurqular proqram təminatında daxiləşdirli və tələbənin çətinlik yəkə biləcəyi prosedulları halə qəli suallar vermək sürətli cevab almaq və prosedulları izayətmək üçün nəzər də tutu,0.52,0.10784313725490197
405,duval hekayə ilə əlaqəsi olan millerdə böyük bir təəssürat yaratmadı duvel evli idi və iki yetkin uşağı var idi,duval hekayə ilə əlaqəsi olan millərdə böyük bir təsurat yaratmadı.duvel evli idi və iki yetkil uşağı var idi,0.2631578947368421,0.05405405405405406
406,o bizim əsrin təxminən 400-cü ilindən dəbdəbənin mərkəzi kimi tanınmağa başlamış və bizim əsrin 1100-cü ilinə qədər bu rütbəsini qoruyub saxlamışdır,o bizi məsrin təxminən 400-ci ilindən dəbdəbənin mərkəzi kimi tanınmağa başlamış və bizim əsrin miyi 100-ci ilinə qədər bu rütbəsinə qoruyub saxlamışdır,0.2857142857142857,0.06756756756756757
407,səhra qumlarının təhlükəyə səbəb olması nəticəsində 1990-cə ildə o riskə məruz qalmış abidə kimi ümumdünya irsi siyahısına əlavə olundu,səhərə qunvardın təlükə hesbə bulma sənəticəsində 1990-anın cildə o risklə məruz qalmış abidə kimi ümumdünlə irsiz yasinə lafı olundu,0.6842105263157895,0.25925925925925924
408,haiti ədalət və demokratiya i̇nstitutu nepallı bmt sülhməramlı ordusunun haitiyə xəbərləri olmadan infeksiya yoluxdurduğunu bildirən bitərəf tədqiqatlara əsaslandı,hayti ədalət və demokrəti instituttu nipalı bmt sülmaraqımlı ordusunun haytiə xəbəlləri olmadan infeksiyal yoluqdurduqunu bildirən bitərəv tədqiqatlara əsaslandı,0.5555555555555556,0.1165644171779141
409,dağınıq skleroz kəllə-beyin onurğa beyni və optik sinirdən ibarət mərkəzi sinir sisteminə təsir edən bir xəstəlikdir,dağınaxıq ləyros kəllə beyin onurğa beyinə və optik sinirdən ibarət mərkəsini sistemində təsirədən bir xəstəlikdir,0.625,0.14655172413793102
410,konqres 2005-ci ilin maliyyə planında ləyaqətsiz davranışlara qarşı mübarizə təşəbbüsü üçün maliyyə ayrılmasını nəzərdə tutdu və yetkin pornoqrafiyaya qarşı mübarizə aparmaq üçün ftb-nin 10 agent ayırmalı olduğunu bildirdi,kongres 2015-ci ilin maliyyə planlı nəyə qətsiz davranışlara qarşı mübarizə təşəkləsü üçün maliyyə ayrılmasa nəzələ tutdu və yetkin panografiyaya qarşı mübarizə aparmaq üçün əftəbənin on agənt ayırmalı olduğunu bildirdi,0.42857142857142855,0.11711711711711711
411,gizədəki nəhəng ehram günümüzə qədər gəlib çıxmış yeddi möcüzədən sadəcə biridir,gizləkində həngəhram günümüzə qəlib çıxmış yetdim öncüzədən sadəcə biridir,0.6363636363636364,0.2125
412,yəqin ki uzaq adalarda kredit kartları qəbul edilməyəcək amma i̇ngiltərə və abş valyutaları qəbul edilə bilər getdiyiniz ölkədə hansı ödəniş sistemindən istifadə edildiyini əvvəldən sahibkarlarla dəqiqləşdirin,yəgin ki uzaq adalarda krizit kartları qəbul edilməcəy amma ingel tərəfəəbuş valiyutaları qəbul edilə bilər getdiyiniz ölkədə hans ödən sistemində istifadə edildiydi nə əvvəlidən sahibkarlarla dəilkləşdiril,0.5384615384615384,0.1291866028708134
413,o həm də suya girən hər şeyə hücum etdi hətta treks kimi nəhəng bir dinozavr da ona rəqib ola bilməzdi,o hem də suya girən hər şəyə hücum etdi hətta treks kiminlə hək bir dinazabırda ona rəqi bilməzdi,0.4,0.1568627450980392
414,moldovanın paytaxtı kişinyov şəhəridir yerli dil rumın dilidir amma rus dilindən də çox geniş istifadə olunur,"maldovanın paytaxtı kişin yoxşərdir, yerli dil ruman dilidir ammaruz dilindəndə çox geniş itifada olunur",0.5625,0.12844036697247707
415,plitvice gölləri milli parkı əsasən fıstıq küknar və şam ağacları meşəlikləri eləcə də alp və aralıq dənizi faunasından ibarətdir,plit viciə gölləri milli parkı əsasən fıstıq küknar və şəmaqacıqları məşəlikləri ələcə də apf və aralıq dənzi faunasından ibarətdir,0.42105263157894735,0.10077519379844961
416,qonaqlarının ruh yüksəkliyini qorumaq və onların həmin yerdə qonaqlamasını təmin etmək üçün onlar adətən xüsusi yemək-içmək və əyləncə təklif edirlər,qonaqlarının ruh-hüsəliyini qoruma və onların həmin yerdə bunalımasını təmin etmək üçün onlar adətən xüsus yeme isməy və əyləncə təklif edirlər,0.35,0.10067114093959731
417,eyni ay ərzində o digər bir təyyarənin məşhəddəki bir uçuş zolağını keçərək divarla toqquşduğunun və 17 nəfərin həyatını itirdiyinin şahidi oldu,eynə ay ərzində o digər bir təyərənin məşhədəki bir uçuş zolağını keçərək divarla toquştu onu və on yetin əfərin həyatını itirdiyni şahid oldu,0.47619047619047616,0.13194444444444445
418,şimali karolina ştatındakı bennet məktəbinin tələbələrinin ştatın paytaxtına etdikləri səyahət haqqında hazırladıqları veb-saytın hər il yeni modeli hazırlandığı üçün köhnəsi saxlanaraq albom kimi qalır,şimali karolina şıthatındakı bən ətməktəbəyin tələbələrinin şıthatın paytaxtına ehtiklərə səhət haqqında hazırladıqları websitein hər il yeni modeli hazırlandığı üçün köyünəsi saxlanıraq alıbom kimi qalır,0.4166666666666667,0.12376237623762376
419,i̇talyan dili əyalətdə işləyənlərin əksəriyyəti tərəfindən gündəlik istifadə olunan dildir latın dili isə adətən dini mərasimlərdə istifadə olunur,i̇təliyan dili əyalətdə işləyilərin əksəriyyəti tərəfindən gündəli istifadə olunan dildir latın dili isə adətən dini mələsimləri istifadə olunur,0.2222222222222222,0.06164383561643835
420,bloqqinq şagirdlərdə əməkdaşlıq ruhunu artırır və məktəbdə öyrəndikləri ilə məhdudlaşan biliklərini genişləndirməyə təşviq edir,buluoqqin şarqillərdə məhdaşlı ruhunu artırır və məktəbdə öyrəndiklə illə məhdurlaşan birliklərini gençləndirməyə təşfüq edir,0.6428571428571429,0.14960629921259844
421,sivilizasiya sözü latın dilində civilis sözündən yaranan sivil və yenə latın dilində civis sözündən yaranan vətəndaş civitas sözündən yaranan şəhər və ya şəhər-dövlət mənalarını verir bununla yanaşı müəyyən bir formada cəmiyyətin ölçüsünü də tərif edir,sibilizasiyaya sözü latın dilində siviliz sözündən yarınan sivil və yenə latın dilində siviz sözündən yarınan vətəndaş sivitaz sözündən yarınan şəhər və ya şəhər dövlət mənəllarını verir bununla yanaşı müəyyən bir formada cəmiyyətini üçünlə tərif edir,0.37142857142857144,0.09126984126984126
422,yabanı uşaqlar atılmazdan və ya birinin əlindən qaçmazdan qabaq uşaq istismarına ya da travmaya məruz qalmış ola bilərlər,yabana uşaqlar atılmazdan və ya bir-birini əlindən qaçmazdan qabak uşaq istismarına ya da ki trammaya məruz qalmış ola bilərlər,0.2777777777777778,0.08264462809917356
423,liman 1889-cu ildə almaniya amerika birləşmiş ştatları və i̇ngiltərədən olan 7 gəminin ordan çıxmağı rədd etdiyi özünün dəniz çaxnaşması ilə məşhurlaşmış bir yer idi,liman 1889-cu ildi almaniya amerika birləşmiş dahtları və inklid hədən olan yetti qəmini ortadan çıxmalı rətdəti özünün dəniz çağnaşması ilə məşğullaşmış bir yer idi,0.5,0.18181818181818182
424,eqosentrik kobud və təkəbbürlü xarakter parislilərə xasdır,egosintrik çobut və təkəbülli xarakçer parisləri xastır,0.8571428571428571,0.20689655172413793
425,siz öz hakimiyyət orqanlarınızdan başqa digərlərinə də müraciət etmək istəyə bilərsiniz amma onların verəcəyi məsləhət onların öz vətəndaşlarına uyğundur,siz yöz hakimiyyət orqanlarınızdan başqa digərlərində müləcəət etmək istəyə bilərsiniz amma onların verəcəyəməslə hət onların öz vətəndaşların uyğundur,0.3684210526315789,0.06535947712418301
426,samoanın paytaxtı apia şəhəridir şəhər upolu adasında yerləşir və sadəcə 40 000-dən bir qədər az əhalisi var,samoanın paytaxtı apya şəhəridir şəhər upolu adasında yerləşirbə sadəcə 40 000 dən bir qədər az əhalisi var,0.29411764705882354,0.037037037037037035
427,i̇xtira olunduğu gündən bəri karandaş bir çox insanın yaxşı dostuna çevrildi,ixtira olunduğu gündən bəri karandaş bir çox insanın yaxşı dostuna çevrildi,0.09090909090909091,0.013157894736842105
428,güclənmiş və varlanmış katolik kilsəsinin dövlətin nəzarətinə keçməsi avropa tarixinin bu dövründə baş verir,qüclənmiş və varlanmış katolik kisəsinin dövlətin dəzarətində keçsinməsi avropa tarixiləniyi bu dövründə də baş verir,0.42857142857142855,0.12962962962962962
429,hadisə yüksək dağlıq bir bölgədə baş verdi və səbəbinin də düşmanların atdığı atəş olduğu güman edilir,hadisə yükçəyə dağlıq bir bölgədə baş verdi və səbəbəndə düşmələrin atıq ağaçəş olduğu güman edilir,0.375,0.16666666666666666
430,daşıyıcıları donuzlar olan bu xəstəlik daha sonra donuzlardan ağcaqanadlara və ağcaqanadlar vasitəsilə də insanlara yoluxur,daşiyiciləri donuzlarıla bu xəstəli daha sonra donuzlardan axcaqanadlara və axcaqanadlar vasitəsilə də insanlara yol oxur,0.5333333333333333,0.10569105691056911
431,körpünün istifadəyə verilişi 2017-ci ilin sentyabr ayına yəni braziliya gömrük nəzarəti məntəqələrinin işlərini bitirəcəyi vaxta planlaşdırılır,körpünün istifadəyi verilişi 2017-ci insinci abrayına yəni brazili ilə gömrüyün nəzarəti məntəqələrinin işlərinə bitirəcəyə və axta planlaşdırılır,0.6875,0.13986013986013987
432,bu spektral xəttin digər ucunda isə insan bir qrupun etdiyi hər şeyi dəyişdirməli və hər şeyi yenidən özünün etməli olduğunu düşünən tanınmaz bir adama çevrilir,bu spektral xətlin digər ucunda isə insan bir qrupunun etdiyi hər şəkədədə dəyişdirmələ və hər şən yenidən özünün etməli olduğunu düşünən tanılmaz bir adama çevdililir,0.28,0.1125
433,konqres 2005-ci ilin maliyyə planında ləyaqətsiz davranışlara qarşı mübarizə təşəbbüsü üçün maliyyə ayrılmasını nəzərdə tutdu və yetkin pornoqrafiyaya qarşı mübarizə aparmaq üçün ftb-nin 10 agent ayırmalı olduğunu bildirdi,kangres 2015-ci ilin maliyyə planında ləyəqəssiz davrançlara qarşı mübarizə təşəbbüsü üçün maliyyə ayrılması nəzərdə tutdu və yetkin paragrafiyaya qarşı mübarizə aparmaq üçün ftb-nin on agənt ayrımalı olduğu bildirildi,0.39285714285714285,0.0990990990990991
434,eyni ay ərzində o digər bir təyyarənin məşhəddəki bir uçuş zolağını keçərək divarla toqquşduğunun və 17 nəfərin həyatını itirdiyinin şahidi oldu,eynə ayərzində o digər bir təyyarənin məşəddəki bir uçuş dolağını keçərək divala doqquşluğunu və on yetil əfərini həyatını itildiydiyinə şahidi oldu,0.5238095238095238,0.14583333333333334
435,bu spektral xəttin digər ucunda isə insan bir qrupun etdiyi hər şeyi dəyişdirməli və hər şeyi yenidən özünün etməli olduğunu düşünən tanınmaz bir adama çevrilir,bu spektral hətdində gərocunda isə insan bir qrupun etdiyi hər şeyi dəşdirməli və hər şeyi yenə nə özün etməli olduğunu düşünən tanınmaz bir adama çevridir,0.32,0.1
436,elm adamları planetlərin xüsusilə də quyruqlu ulduzlar uzun zaman əvvəl yer planeti ilə toqquşduğu üçün yer planetinin necə yarandığını başa düşməyə çalışır,əhəm adamları planetlərin xüsusilədə qorululu uluslarınızın zamanı əvvəl yer planetiylə doqquşduğu üçün yer planetin necə yarandağını başa düşməyə çalışır,0.5454545454545454,0.1346153846153846
437,romantizm göte fixte və şleqel kimi yazıçılardan alınmış böyük mədəni bir determinizm ünsürünə sahibdir,"ramantizm,götə,fixtə vəşliləgəl kimyaşılardan alınmış böyük mədəni bir determinizm ünsüğünə sahibdir",0.5714285714285714,0.1650485436893204
438,gündəlik mühafizə və giriş haqqının tələb olunması cənubi afrikanın bütün milli parklarında olduğu kimi bu park da mövcuddur,gündəli mühavizə və giriş haqqının tələb olunması cənibə afrikanın bütün mülü pərklarında olduğu kimi bu parkdada mövcuddur,0.3888888888888889,0.08064516129032258
439,bölgələrin bəzilərində suyu 1 dəqiqə qaynatmaq yetərli olsa da digərlərində bu bir neçə dəqiqə çəkə bilər,bölgənin bəlzilərində suyu bir dəqiqə qaynaq yetərilə olsa da digərlərdə bu bir neçə dəqiqə çəkə bilər,0.375,0.13333333333333333
440,şir praydları davranışları ilə özlərinə təəccüblü şəkildə bənzəyən digər böyük pişikkimilərə deyil və ovları üçün ölümcül bir ovçu olan canavar və ya it sürüləri kimi hərəkət edirlər,şirpraytları davranışları ilə özlərinə təcizi bir şəkildə bənzəyən digər böyük pişik kimlərə deyil və oları üçün ölümcür bir ofç olan canavar və ya iç sürüləri kim ərekət edirlər,0.4444444444444444,0.1043956043956044
441,şəhərdə ticarət bazaları yaradan ispaniyalı tacirlər şəhəri kasablanka adlandırırdı mərakeş sultanı şəhəri dar el-beida adı ilə yenidən inşa etdi,şəhərdə ticaret bazaları yaradan ispaniyalı tacillər şəhəri qasa blanda adlandırırdı mərakəş sultanını şəhəri darəd beydadı ilə yedinə neşə etdi,0.5789473684210527,0.14482758620689656
442,oyunlarda qadağan olunduğu üçün o ağrısını azaldacaq dərmandan istifadə edə bilmir,oyunlarda qadaqan olunduxu üçün o ağrısına azaldacağ dərməndən istifadə edə bilmir,0.45454545454545453,0.07317073170731707
443,faa iddia edir ki nextgen sistemi təyyarələrə daha qısa marşrutlarda uçmağa imkan verərək milyonlarla qallon yanacağa qənaət ediləcək və karbon emissiyası azalacaq,faə iddia edir ki nexs cən sistəmi təəələri daha qıza marşutlar doçmaqı imkan verərə milyonlarla qalon yanacağı qənaət ediləcək və karbon emisiyası azalacaq,0.5454545454545454,0.1411042944785276
444,bəziləri onun haqlı olduğunu düşünsələr də insanların əksəriyyəti əksinə yəni günəşin özü də daxil hətta digər ulduzlar da günəş sisteminin yerin ətrafında dövr etdiyi fikrinə inanırdı,məziləri onun haqqlı olduğu düşünməsələrdə insanların əksəriyyəti əksinə yəni günəşin özlədə axil günəş sisteminin yeri ətrafında dövrətliyi fikirləyin anırdı,0.6538461538461539,0.23369565217391305
445,sahə ekskursiyaları istənilən tədris proqramının böyük hissəsini təşkil edir bir çox hallarda müəllimlər tələbələrini avtobusla səyahətin mümkün olmadığı yerlərə ekskursiyaya aparmağı sevir,saha ekskursiyaları ixtəlilən tədris proqramının böyük hissəsini təşkil edir bir çox hallarda müəllimlər tələbələrini avtobzla səyyətin mümkün olamadığı yerlərə ekskursiyaya aparmağı səvir,0.2727272727272727,0.047619047619047616
446,vatikanın təxminən 800 nəfər sakini var o dünyada ən kiçik müstəqil və əhalisinin sayı ən az olan ölkə hesab olunur,fakikadın təxminən 800 nəfər sakinə var o dünyanın ən kiçik müstəqil və ahalisinin sayı ən az olan ölkə hesab olunur,0.2,0.06956521739130435
447,gizədəki nəhəng ehram günümüzə qədər gəlib çıxmış yeddi möcüzədən sadəcə biridir,kizdədəki nəhək ehram günümüzə gəlib çıxmış getdi mövcüzədən sadəcə biridir,0.45454545454545453,0.1625
448,bu adətən yanlış bir stereotip olsa da parisi gəzmənin ən yaxşı yolu hələ də bien élevé yaxşı tərbiyə almış biri kimi davranmaqdır. bu fənd gəzintinizi olduqca asanlaşdıracaqdır,bu adətən yalnız bir steryotip olsa da parisi gəzmənin ən yaxşı yolu hələ də biyen ilə və yaxşı tərbiə almış biri kimi davranmaqdır bu fənd gəzintinizi olduqsa asanlaşdıracaqdır,0.2962962962962963,0.06779661016949153
449,orada qeyd olunur ki əsas obyekt üçün ən effektiv yer şəkli şaquli və üfüqi istiqamətdə üç yerə bölən xətlərin kəsişmə nöqtəsindədir nümunəyə bax,orada qeyd olunur ki əsas abiyyət düşün ənəfiəktiv yer şəkli şagulü və üfüqi istiqamətdi üç yerə bölən xədlərin kətişmə nüqtəsindidir nümunəyə bax,0.391304347826087,0.11724137931034483
450,bununla belə onlardan malik olduqları inkişaf səviyyəsi məsuliyyət və bacarıqlarından daha çoxunu öz öhdələrinə götürmələri tələb edilməməlidir deyə əlavə etdi,bununla belə onlardan malik olduqları inkişaf səviyyəsi məsuliyyət və bacarıqlarından daha çoxunu öz öhdəriklərinə götürmələrinə tələb edilməli lidir deyə əlavə etdi,0.2,0.050314465408805034
451,hadisələrin baş verdiyi 11 12 və 13-cü əsrlər avropa tarixi dövrü yəni erkən orta əsrlər olaraq bilinir be 1000-1300,hədisələrən baş verdiyi 11-12-v 13-ci əsrilər avropa tarixi dövrülü gəlirək ərikən orta əsrilər olaraq bilinir,0.631578947368421,0.25862068965517243
452,orada qeyd olunur ki əsas obyekt üçün ən effektiv yer şəkli şaquli və üfüqi istiqamətdə üç yerə bölən xətlərin kəsişmə nöqtəsindədir nümunəyə bax,orada qeyd olunur ki əsas abiyyət üçün əmin efektiv yer şəkli şaguli və üfüqi istiqamətdə üç şirə bölən xətlərin kəsişmə nüqtəsindədir nümuniyə bax,0.30434782608695654,0.08275862068965517
453,müstəqillik bəyannaməsinin arxasında xəzinə xəritəsinin yazıldığını fikirləşirsinizsə milli xəzinə filmini izləmisiniz,müstəqillək bəyanəməsin orqasında xəzinə xərətəsin yazıldığını fikrəşürsünüzsə milli xəzinə filmini izləməlisiniz,0.5454545454545454,0.1440677966101695
454,yəqin ki uzaq adalarda kredit kartları qəbul edilməyəcək amma i̇ngiltərə və abş valyutaları qəbul edilə bilər getdiyiniz ölkədə hansı ödəniş sistemindən istifadə edildiyini əvvəldən sahibkarlarla dəqiqləşdirin,bəgin ki uza qadalarda kredit kartları qəbul edilməyəcək amma ingil tərəvə abş valyutaları qəbul edilə bilər getdiyiniz ölkədə xan-sövdəniz sistemindən istifadə edildiyini əvvəldən sabikarlarla dəyəqiləşdirin,0.34615384615384615,0.0861244019138756
455,bu alp üsulu dağ xizəyi turnirləri və ya alpinizmlə əlaqəli olsa da ümumilikdə onları əhatə etmir çünki alpinizm sərt qayalıqlarda olan və daha sərt xizək və qar çəkmələri tələb edən bir idman növüdür,bu alb-i sülud daxizəri turnirləri və ya albinizmlə əlaqəli olsa da ümumlikdə onları əhatə etmir çikaya albinizm sərh qayallıqlarda olan və daha sərh xizək və qarç çəkmələri tələb edən biri dimana üzür,0.45454545454545453,0.145
456,şəhərdə ticarət bazaları yaradan ispaniyalı tacirlər şəhəri kasablanka adlandırırdı mərakeş sultanı şəhəri dar el-beida adı ilə yenidən inşa etdi,şəhərdə ticarət bazıları yaradan ispanyalı təcrünlər şəhəri qasa balanka adlandırdı mərakəş sulkanı şəhəri dər el beyi də adı ilə yenidən inşə etdi,0.6842105263157895,0.1310344827586207
457,epidemiyaya sülhməramlıların səbəb olduğunu bmt-nin xəstəliklər üzrə mütəxəssisi daniele lanteyn bildirib,epidemiya sütmər amlıları səbəb olduğu bnt-nin xəstəliklər üzrümlükəsisi daniel lantəyin bildirib,0.8181818181818182,0.18095238095238095
458,qadınlar əsl ailə vəziyyətinə baxmadan bütün qadın səyahətçilərin ailəli olduqlarını bildirmələri tövsiyə olunur,qadınlar əsl ailə vəziyyətənə baxmadan bütün qadın sıvahiyyətlərini ailəli olduqlarının bildirmələri dövse yolundur,0.38461538461538464,0.14285714285714285
459,bu nəzəriyyələr müəyyən insanları etdikləri hərəkətə onları nəyin vadar etdiyini və onların yaşadıqları mühitdə onları müəyyən hərəkətləri etməyə və ya etməməyə nəyin vadar etdiyini öyrənir,bu nəzəriyyələr müəyyən insanlara etdikləri hərəkət onları nəin vadər etdiyini və onların yaşadığı mühitdə onları müəyyən-i hərəkətlər etməyə və ətməməyə nəin vadər etdiyini öyrənir,0.44,0.08994708994708994
460,onlar bir vaqonda kral və kraliçaya baxıb nifrətlərini hayqıran onları təhdid edən bir qrup insanın arasında parisə geri döndülər,onlar bir vagonda kral və krəliçəyə baxıb nifrətlərinə hayqıran onları təhdid edən bir qrup insanlar arasında parisiə geri döndülər,0.2631578947368421,0.06976744186046512
461,xyun istefa etdikdən sonra millət vəkili ed deyvi onun nazirlər kabinetindəki yerini tutacaq millət vəkili norman lembin isə deyvidən sonra boş qalacaq biznes naziri vəzifəsinə keçməsi gözlənilir,xuyun istəyəfa etdikdən sonra millət vəkili əd dəivə onun nazilər qabnetində kiyerini tutacaq millət vəkili normalınə miniysə dəividən sonra boş qalacaq biznes nazir vəsfəsi keçməsi gözlənir,0.5185185185185185,0.15384615384615385
462,şəhər eyni zamanda afrikadakı dağ qorillasını müşahidə etməyin ən ucuz yollarından biri olan nyiragongo vulkanik dağına dırmanmaq üçün əsas yer hesab olunur,şəhər eyni zamanda afrikdak qarətlasanı müşahidə etməkən ən ucuz yollarından biri olan ni-ra-qomqo vulkanın davınıdırmamak üçün əsas yer hesab olunur,0.36363636363636365,0.16025641025641027
463,kişiləri rədd edərkən qətiyyətli davranın və ayaqlarınızı yerə möhkəm basmaqdan qorxmayın mədəni müxtəlifliklər olsa da olmasa da bu qəbuledilməzdir!,kişiləri rətlədərikən qətiyyətlə davranın və ayaklarınızın yərə möhkə yambasımadan qorxmayın mədəmüxtənfləri olsa da olmasa da bu qəbul edilməzdir,0.5789473684210527,0.174496644295302
464,körpünün istifadəyə verilişi 2017-ci ilin sentyabr ayına yəni braziliya gömrük nəzarəti məntəqələrinin işlərini bitirəcəyi vaxta planlaşdırılır,körpünən istifadəyə verilən şə 2017-ci ilin sentiyav raini ləni braziliya gömrük nəzarəti məntəqilərin işlərin bitirəcək vahdı da planışdırılır,0.75,0.18181818181818182
