id,reference,hypothesis,wer,cer
455,bu alp üsulu dağ xizəyi turnirləri və ya alpinizmlə əlaqəli olsa da ümumilikdə onları əhatə etmir çünki alpinizm sərt qayalıqlarda olan və daha sərt xizək və qar çəkmələri tələb edən bir idman növüdür,bu alp-i suludda xizəri turnirləri və ya albinizmlə əlaqəli olsa da ümumlikdə onları əhatə etmir. çünki albinizm sərt qayallıqlarda olan və daha sərt xizək və qarç çəkmələri tələb edən biri dimandə və üzür.,0.42424242424242425,0.11
456,şəhərdə ticarət bazaları yaradan ispaniyalı tacirlər şəhəri kasablanka adlandırırdı mərakeş sultanı şəhəri dar el-beida adı ilə yenidən inşa etdi,şəhərdə ticaret bazıları yaradan ispanyalı tacirlər şəhəri qasabalanqa adlandırdı. mərakəş sultanı şəhəri dər el-beyda adı ilə yenidən inşa etti.,0.47368421052631576,0.09655172413793103
457,epidemiyaya sülhməramlıların səbəb olduğunu bmt-nin xəstəliklər üzrə mütəxəssisi daniele lanteyn bildirib,epidemiya sütməramlıları səbəb olduqunu bmt-nin xəstəliklər üzrə mütəxəssisi daniel lanteyn bildirib.,0.45454545454545453,0.0761904761904762
458,qadınlar əsl ailə vəziyyətinə baxmadan bütün qadın səyahətçilərin ailəli olduqlarını bildirmələri tövsiyə olunur,"qadınlar, əsl ailə vəziyyətənə baxmadan bütün kadın svahiyyətlərini ailəli olduklarını bildirmələri tövbsiyonlur.",0.5384615384615384,0.16964285714285715
459,bu nəzəriyyələr müəyyən insanları etdikləri hərəkətə onları nəyin vadar etdiyini və onların yaşadıqları mühitdə onları müəyyən hərəkətləri etməyə və ya etməməyə nəyin vadar etdiyini öyrənir,"bun özələyələr müəyyən insanları etdikləri hərəkət onları nəin vadər etdiyni və onların yaşadığı mühiddə, onları müəyyən-i hərəkətlər etməyə və etməməyə nəin vadər etdiyni öyrənir.",0.6,0.13756613756613756
460,onlar bir vaqonda kral və kraliçaya baxıb nifrətlərini hayqıran onları təhdid edən bir qrup insanın arasında parisə geri döndülər,"onları bir vagonda kral və quraliçəyə baxıb, nifrətlərini haigran, onları təhdid edən bir qrup insanlar asında paris-ə geri döndürlər.",0.47368421052631576,0.13953488372093023
461,xyun istefa etdikdən sonra millət vəkili ed deyvi onun nazirlər kabinetindəki yerini tutacaq millət vəkili norman lembin isə deyvidən sonra boş qalacaq biznes naziri vəzifəsinə keçməsi gözlənilir,"quyun istəyəfə etdikdən sonra, millət vəkili ed davis onun nazilər qabniyyətində kiyerini tutacaq. millət vəkili normaləmin biliyisə davis-dən sonra boş qalacaq biznes nazir vəsfəsi keçməsi gözləndir.",0.5555555555555556,0.20512820512820512
462,şəhər eyni zamanda afrikadakı dağ qorillasını müşahidə etməyin ən ucuz yollarından biri olan nyiragongo vulkanik dağına dırmanmaq üçün əsas yer hesab olunur,şəhər eyni zamanda afrikdəki daq qarəlləsəni müşahidə etməkir ən ucuz yollarından biri olan nihra qomqo vulkanın davınlıqına tırmamak üçün əsas yer hesab olunur.,0.45454545454545453,0.1858974358974359
463,kişiləri rədd edərkən qətiyyətli davranın və ayaqlarınızı yerə möhkəm basmaqdan qorxmayın mədəni müxtəlifliklər olsa da olmasa da bu qəbuledilməzdir!,"kişiləri rədlədərkən qətiyyətlə dabralın və ayaklarınızın yərəmək ki, embasmağından qorxmayın. mədəni müxtəflər olsa da, olmasa da bu qəbul edilməzdir.",0.6842105263157895,0.19463087248322147
464,körpünün istifadəyə verilişi 2017-ci ilin sentyabr ayına yəni braziliya gömrük nəzarəti məntəqələrinin işlərini bitirəcəyi vaxta planlaşdırılır,"köriqinin istifadəya verilmişə 2017. ilin sint yavra inna, yəni, brasilya gömrük nəzarəti məntəgələrin işlərinə bitirəcəyə vaxtda planışdırlar.",0.875,0.22377622377622378
465,del potro 2-ci setin başında oyunda üstünlüyü əla almışdı amma bu da hesab 6-6 olduqdan sonra bərabərliyi pozmaq üçün bir set daha tələb edirdi,del potro ikinci setin başında oyunda üstündürə ələmişdir. amma bu da hesab 66 olduqdan sonra bərabələyip ozmaq üçün bir setlə hətə tələb edirdi.,0.4166666666666667,0.1888111888111888
466,i̇talyan dili əyalətdə işləyənlərin əksəriyyəti tərəfindən gündəlik istifadə olunan dildir latın dili isə adətən dini mərasimlərdə istifadə olunur,i̇talyan dili əyalətdə işləyənlərin əxsərəti dərəfindən gündəli istifadə olman dildir. vatın dili isə adətən dinim ərasimlərdə istifadə olunur.,0.5,0.08904109589041095
467,onu sinqapur baş nazirinin köməkçisi vonq kan senq qarşıladı daha sonra sinqapurun baş naziri li syan lunq ilə görüşərək iqtisadiyyat və terrorizm haqqındakı problemlərdən danışdı,"onu singapur başnazının küməsçi, hong kong singa aşladı. daha sonra singapurun başnazı, lisan yungri ilə görüşərik, iqsadiyyət və terarizm haqqındakı problemlərdən danışdı.",0.72,0.22346368715083798
468,qadınların oturaq xizək yarışı qrupundan dörd xizəkçi yarışı bitirə bilmədi və nəhəng slalomda keçirilən yarışda ümumilikdə 117 xizəkçidən 45-i yarışda dərəcə qazana bilmədi,qadınların otraq hizəh yarajı qurupundan dört hizəhci yarajı bitirə bilmədi. və nə hənki slaalomda keçilən yarajı ümumlulikdə 117-di hizəhcidən 45-yi yarajda dərəcə qazanabilmədi.,0.8695652173913043,0.20809248554913296
469,yaxşı oyun nümayiş etdirən orta sıranın hücumçuları sacin tendulkar və rahul dravid birlikdə 100 xalı keçdilər,yaxşı oyun numayəşətdirən orta sıran hücumçuları sajın tendulkar və rahul dravid birlikdə yüzxalı keçdilər.,0.4375,0.11818181818181818
470,layton baş nazir ilə görüş əsnasında mühafizəkarların ətraf mühitin qorunması haqqında qanununun tamamilə yenidən tərtib edilməsini istəyərək o qanunda dəyişiklik edilməsini tələb etdi,"light baş nazirilə görüş əsnansında hafif ziyakərların ətraf məhdi qorulması haqqında qanunun tamamilə genidə tərtib edilməsini istəyəq, o qanunda dəşəkik edilməsini tələb etdi.",0.5652173913043478,0.17391304347826086
471,müharibə bitdikdən 2 il sonra əvvəlki müttəfiqlər artıq düşmən idi və soyuq müharibə başlamışdı,muharibə bittikdən iki yu sonra əvvək-i müttəfəllər artıq düşməni idi və soyu muharibə başlamışdı.,0.7142857142857143,0.15789473684210525
472,403 nömrəli scotturb avtobusu vaxtaşırı kabo de rokada dayanaraq sintraya gedir,400 nömrəli scott turb aftobusu vaxtaşırı kabul və roka da dayanarak sintraya gedir.,0.9090909090909091,0.13924050632911392
473,dağınıq skleroz kəllə-beyin onurğa beyni və optik sinirdən ibarət mərkəzi sinir sisteminə təsir edən bir xəstəlikdir,"dağılık skiliros, kəllə beyin, onurga beyin və optik sinirdən ibarət mərkəzə sinir sistemini təhsit edən bir xəstəlikdir.",0.625,0.13793103448275862
474,televizorda xəbərlər proqramında zavoddan çıxan ağ rəngli tüstü göstərilirdi,televizorda xəbəllər proqramında zavoddan çıxan ağır renklə tüsüdü göstərləridir.,0.5555555555555556,0.17105263157894737
475,polis müdiri çandra şexar solanki məhkumun məhkəməyə üzü bağlı olaraq çıxdığını dedi,"polis müdürə çandras şəxar salam ki, məkmün məkməyə üzü bağlı olaraq çıxdaq nə dədi.",0.8333333333333334,0.2261904761904762
476,qaydalar ləğvetmə siyasətinə görə dəyişir amma koronavirus səbəbindən mart ayının sonlarından bəri tətbiq edilən ləğvetmə siyasəti 2020-ci ildə olimpiya oyunlarının keçirilmə vaxtının planlaşdırıldığı iyul ayına qədər uzadılmayacaq,qaydalar ləğv etmək siyasətini görə dəyişir. amma karınə virus səbəbindən mart ayının sonlarına bəri tədbiq edilən ləğv etmək siyasəti kimi 20-cildə alümpiyonularının kəsilimi vaxtdan bulunlaşdırıldığı yula ilə qədər uzadılmayacaq.,0.7407407407407407,0.19047619047619047
477,amerikalılar və azad fransa gücləri sadəcə iki həftədə fransanın cənubunu azad edərək almaniyaya yönəldilər,"amerika wallar və azad fransa gücləri, sədəcə iki həftədə fransa nıncana bunu azad edərə, almanya yönədindər.",0.7142857142857143,0.17757009345794392
478,mosasaurus öz vaxtının ən zirvədə olan vəhşisi olduğuna görə sadəcə öz qohumları olan mosasaurslar xaricində digər canlılardan qorxmurdu,"musa saorus öz vaxtın ən zirvəd olan vəhisi olduğuna görə, sadecə öz qohumları olan musa saoruslar xaricində dikər canlardan qoxmurdu.",0.6666666666666666,0.1323529411764706
479,i̇nternet həm kütləvi həm də fərdlərarası kommunikasiya elementlərini özündə birləşdirir,i̇nternət həm kütləvi həm də fərtlər rası kəmunikasi elementlər ne özündə biləşdirir.,0.7,0.125
480,sundarban dünyanın ən böyük sahilyanı manqrov bölgəsidir və sahildən banqladeş və hindistanın içərilərinə doğru 80 km 50 mil uzanır,sumdarban dünyanın ən bəqs sahiliyanın mangrov bölgəsidir və sahildən bangladesh və hindistan içerlərlərlə doğru sehislən kilometir uzanır.,0.631578947368421,0.26717557251908397
481,nüvə bombasının işləmə prinsipi çoxsaylı proton və neytronları olan nüvəni birləşdirmək üçün lazım olan enerjiyə əsaslanır,nuva bombasının işləmə prinspiti çox sayılı proton veneitronların onların nuva bir iləşdirmək üçün lazım olan enerjiye əsaslanır.,0.6875,0.1721311475409836
482,müstəqillik bəyannaməsinin arxasında xəzinə xəritəsinin yazıldığını fikirləşirsinizsə milli xəzinə filmini izləmisiniz,"müstəqillik bəyanlamasının arxasında xəznə xərtəsini yazıldığını fikrləşirsinizsə, milli xəznə filmini izləmisiniz.",0.5454545454545454,0.09322033898305085
483,məhəmməd dünyəvi məsələlərə aid olmayan mövzulara da dərin maraq göstərirdi o düşünmək üçün nur dağındakı hira adlanan mağaraya çox sıx gələrdi,"mehəmət dünyəvi məsələlər haid olmayan özlara da dərim varak göstərirdi. o, düşünmək üçün nurdağındakı hiri adlanan mağaraya çoxsıq gələrdir.",0.6666666666666666,0.13286713286713286
484,təhlil olunan kimyəvi maddələrin tərkibindəki ph səviyyəsi onların ehtiva etdiyi hidrogen ph-da h ionlarının miqdarı ilə müəyyənləşdirilir,təhdəl olunan kimyə bir maddələrin təhikibindəki pihaş səbiyəsi onların ehtivətli hidrageniyonlarının xidarı ilə müəyyənləşdirilir.,0.8235294117647058,0.2318840579710145
485,şimali mariana fövqəladə hallaq i̇darəsinin verdiyi məlumata görə ölkədə zərər haqında xəbər verilməyib,"şimal-i maryanə fövqıladəx halak i̇dareslin verdiyi məlumadə görə, ölkədə zərər haqqında xəbər verilmək.",0.6923076923076923,0.1650485436893204
486,səyahətçilərə tövsiyə olunur ki kəskin hava şəraitinin onların səyahətlərini planladıqları şəhərlər üçün hansı risklər yarada biləcəyindən məlumatlı olsunlar,"səhətçilərə tövsi olunur ki, kəskin hava şəratinin onların səhətlərini planladıqları şəhəllər üçün hansı risiklər yarada biləcəyində məlumatlı olsunlar.",0.5,0.07643312101910828
487,bildiyimiz kimi dunlapın bu günə qədər saxlanılmış 25 posteri sənədin əlimizə çatmış ən köhnə nüsxələridir orijinal əl yazısı olan nüsxə isə mövcud deyil,bildinmiş kimi dunlapın bu günə qədər saklanılmış 25 posteri sənədin əlimizdə satmış ən köyünə nüsqəsidir. orijinal aliyasının olan nüsqə isə mövcud deyil.,0.43478260869565216,0.13071895424836602
488,i̇lk olaraq at sürənlərin əksəriyyəti dabanlı və altı hamar kifayət qədər ensiz uzunboğaz çəkmə geyinirlər,i̇lk olaraq açıləndərin əksəriyyəti dəbalının və elta hamarı kifakədəri insiz uzun buhaç çəkmək gəynirlər.,0.7333333333333333,0.27358490566037735
489,mübahisə katrina qasırğasından sonra dəstək və yenidənqurma işlərinə sərf olunan xərclərlə əlaqəli hətta bəzi maliyyəçi mühafizəkarların yumoristik bir şəkildə buşun nyu-orlean sazişi adlandırdıqları müzakirələrlə daha da qızışdı,"mübəlisə katriina qasırqasından sonra dəstək və yenidinin qurma işlərinin sərf olunan xərizlərə əlaqələ, hətta bəzi maliyyəti mühafizəkərlərin yumuristik bir şəkildə bu şun new orleans-saz işi adlandırdığıqları müzaqirələrlə daha da qızışlı.",0.7037037037037037,0.13973799126637554
490,abş gimnastika qrumu birləşmiş ştatların olimpiya komitəsinin məktubunu dəstəkləyir və bütün idmançılarımız üçün təhlükəsiz bir atmosfer yaratmaq məqsədilə olimpiya ailəsinin ehtiyaclarını tamamilə qarşılayacağını təsdiqləyir,"abış kimnaşisqə grumu, birləşmiş sətdərin alimpə kamitəsinin məktubunu dəstəkilir və bütün idmançılarımız üçün təhlükəsiz birzə atmosferi yaratmaq məqsədi ilə alimpə ailəsinin ehtiyaclarını tamamilə qarşılayacağını təstikləyir.",0.5416666666666666,0.15555555555555556
491,bundan əlavə cənubi afrikadakı seçilmiş parklara yaxud da cənubi afrikanın bütün milli parklarına giriş təmin edən wild card almaq da faydalı ola bilər,"bundan əlav və canıbı afrikadakı seçilmiş parklara, yaxudda canıbı afrikanın bütün milli parklarını giriş təmlidən, wildcard almak da faydalı olabilər.",0.6521739130434783,0.13245033112582782
492,tərs dəniz cərəyanları adətən dənizin qayalıq bölgəsində və ya buna bənzər yerlərdə sahildən qopan dalğaların geri dönən axınıdır,təs dəniz cərəyanlara adətən dənizin qayalık bölgəsində və ya bunun bənzər yerlərdə sahildən kopan dalqaların geri dönən axılıdır.,0.3888888888888889,0.06976744186046512
493,universitet tədqiqatçılarının dediklərinə görə hər iki komponent bir-biri ilə reaksiyaya girərək böyrəklərin funksiyasını itirməsinə səbəb ola bilən kristallar yaradır,"üniversitətqə qaççılarının dediklərində görə, hər iki kampaniyət bir-biri ilə reaksiyaya girərik böyruqlərin funksiyasını itirməsinə səvəb olabilən kristallar yaratır.",0.5789473684210527,0.1317365269461078
494,nəticədə iki balıq növünün nəsli tükəndi və qozbel enlibaş balıq da daxil olmaqla digər iki balıq növü də təhlükə altındadır,nəticədə iki balıq növün nəsli tükəndi və qozbəl elli baş balığı da daxılılmalı adıqər iki balıq növünə təhlükə altındadır.,0.55,0.14516129032258066
495,yuxarı baxan zaman aydın və gözəl səmadan və onu əhatə edən dağlardan başqa heç nə görmək olmur dünyanı bu mağaranın içindən hiss edə bilmək çox çətindir,yoxarı baxan zamanı aydan və gözəl səmadan və onu əhat edən daqlardan başqa hiç nə görmək olmur. dünyanı bu mağaran içinde hissədə bilmək çox çətindir.,0.46153846153846156,0.0915032679738562
496,səhnələr ehramlarda göstərilir digər ehramlar isə işıqlandırılır,"səhnələr ehramlarda göstərlər, digər ehramları seşəllandırılır.",0.5714285714285714,0.171875
497,dinozavrın tüklərində yaxşı inkişaf etmiş mərkəzdən keçən oxun olmaması lakin tikan və tükcüklər kimi digər xüsusiyyətlərin olması səbəbindən tədqiqatçılar mərkəzi oxun bu kimi digər xüsusiyyətlərin sonrakı təkamül inkişafının nəticəsi olduğu qənaətinə gəldilər,"dinazavrın tüklərin də yaxşı inkişəp etmiş mərkəzdən keçət okun olmaması, lakin tikəl və tüklək ilə kimi digərqüsusiyyətlərin olması səbəbində, tədikqacılar mərkəzisi okun bu kimi digərqüsusiyyətlərin sonraki təkamil inkişəxinin nətəsə olduğunu qənayetində gəlindir.",0.78125,0.1724137931034483
498,yaponiyanın nüvə agentliyi zavodda radioaktiv sezium və yod aşkarlandığı barədə məlumat yaydı,japonya nünün nüva agendtiği zavutlar radyakcı və yodaşkə arlandığı barədə məlumat yaydı.,0.75,0.3225806451612903
499,bu xidmət səyahət gəmiləri və uzaqdan internet bağlantısına və ya səsə ehtiyacları olan kəşfiyyat səyahətləri daxil olmaqla dəniz nəqliyyatı tərəfindən çox tez-tez istifadə olunur,"bu xilmət, səhət qəmlər və uzakdan internet baqlandısına və ya səsək diyazları olan kəşfiə səhətləri daxil olmaqla dəniz nəviyatı tərəfindən çox testəz istifadə olunur.",0.5,0.1564245810055866
500,bu tapıntı həm də quş lələklərinin təkamülü haqqında təsəvvür yaradır,bu tapındığı həm də quşlələklərinin təkamu lakqında təsəbür yaratır.,0.7,0.18840579710144928
501,ulduzun maqnit sahəsinin inversiyası baxımından aktivliyi rossby nömrəsindən asılıdır rossby nömrəsi nə qədər kiçik olarsa aktivlik bir o qədər az olacaq,ulduzun magnet sahasinin inversiyası baxımından aktivliyi rojbün ömrəsindən asıladır. rojbün ömrəsi nə qədər keçik olarsa aktivlik bir o qədər az olacaq.,0.42857142857142855,0.1111111111111111
502,hər şeyi nəzərə aldığımız zaman babalarımız zülal problemini bu gün savannadakı şimpanzelər kimi həll edirmişsə buna təəccüblənməməliyik,hər şeyin əzər aldığımız zaman babalarımız züval problemini bugün savanda da keşin panzələr kimi həll edirmişsə buna təvcubləm məmələyik.,0.5882352941176471,0.14705882352941177
503,bu alp üsulu dağ xizəyi turnirləri və ya alpinizmlə əlaqəli olsa da ümumilikdə onları əhatə etmir çünki alpinizm sərt qayalıqlarda olan və daha sərt xizək və qar çəkmələri tələb edən bir idman növüdür,bu alp üsuludda xizəyi tunlülərə və ya alpinizmlə əlaq gəli olsa da ümumlikdə umulları əhatə etmir. çünki alpinizm sert qayalıqlarda olan və daha sert xizək və qarm çəkmələri tərəb edən bir idman növudur.,0.3939393939393939,0.105
504,1920-ci illərdə bir çox vətəndaşların və xalqların əsas münasibəti pasifizm və təcrid olunmadan ibarət idi,1920-ci illərdə bir çox vətəndaşların vəxalqların əsas münazbəti pasifizm və təcid olunmadan ibaret edi.,0.4,0.0660377358490566
505,peyk kosmosa roketlə göndərildi yer planetinin atmosferi işıq və görüntünü qismən pozduğuna görə alimlər kosmosda teleskopdan istifadə edirlər,payc kosmosa rakətlə göndərildi. yer planetinin atmosferi işiq və görüntünük ismən pozduğuna görə alimlər kosmosa teleskoptan istvaq edirlər.,0.5555555555555556,0.1056338028169014
506,15 avqust 1940-cı ildə müttəfiqlər cənubi fransanı işğal etdilər işğal planının adı draqun əməliyyatı idi,15 avqus 1940-ci ildə mütəfəqlər cəri bu fransiyana işqal etmək. i̇şqal planın adı dragan eməliyatı idi.,0.8666666666666667,0.24761904761904763
507,yəqin ki uzaq adalarda kredit kartları qəbul edilməyəcək amma i̇ngiltərə və abş valyutaları qəbul edilə bilər getdiyiniz ölkədə hansı ödəniş sistemindən istifadə edildiyini əvvəldən sahibkarlarla dəqiqləşdirin,"yəgin ki, uzakadalarda krizid kartları qəbul edilməyəcəy, amma ingil tərəfə ya buş valutoları qəbul edilə bilər. gəttiniz ölkədə hansödən sistemini istifad edildiğini, əvvəldən səhəbkarla ilə də ekləşdirin.",0.8461538461538461,0.20095693779904306
508,faa iddia edir ki nextgen sistemi təyyarələrə daha qısa marşrutlarda uçmağa imkan verərək milyonlarla qallon yanacağa qənaət ediləcək və karbon emissiyası azalacaq,"fahid deyədir ki, next gen sistemi təhərilərə daha qızan marşutlarda uçmaqı imkan verirə milyonlarla galonyanacaqı qəniyyət edəcək və karbon emisiyasası az olacaq.",0.7727272727272727,0.22085889570552147
509,bundan əlavə şimalda məşhur marian mənzərələrinin olduğu yerdə müqəddəs fatima məqbərəsini məbəd ziyarət edə bilərsiniz,"bundan ala və şumaldı məşhur meryan mənzələlərinin olduğu yerdə, müqəddə svatima məqbərisiniz yaratıdabilirsiniz.",0.8666666666666667,0.226890756302521
510,almanların bir çox qənnadı məmulatları həm də badam fındıq və digər çərəzləri ehtiva edir ən məşhur tortlar adətən bir fincan sərt qəhvə ilə xüsusilə yaxşı gedir,almanların bir çox qənnad məhmalatları həm də badan fındıq və digər çərəzləri yetibaydır. əmmər şur tohtlar adətən bir filmizansərd qflə xüsusi yaxşı gedir.,0.5384615384615384,0.19875776397515527
511,i̇lahilik yoqası tibet meditasiyasının mərkəzində dayanır. enerji kanallarının təmizlənməsi və çakraların aktivləşdirilməsi üçün çeşidli səmavi varlıqların təsvirləri göstərilir və aydınlanma şüuru oyanır,i̇lahili yoga-sı tibet meclisi təsya sınır mərkəzində dəyanır. enerji kanallarının tənzimlənməsi və çakraların aqsivləşdirilməsi üçün çəşitli səmavi varlıqların təsvirlər göstərlər və aidinlanmaş uğrı oyanır.,0.6363636363636364,0.14705882352941177
512,qubernatorun ofisinin qabağında bir bomba partladı,qubir natron ofisin qabqında bir bomba partladı.,0.8333333333333334,0.18
513,qışda baltik dənizinin şimalından keçən zaman kabinin yerinə nəzarət edin keçilən buzlu yollar həssas olan adamlar üçün olduqca böyük səs-küyə səbəb ola bilər,qışda baltikdəniz neşim alından keçən zaman qabinin yerini nəzərət edin. keçilən buzlu yollar həstas olan adamlar üçün oldukça böyük səskəyə səbəb olabilər.,0.5217391304347826,0.10759493670886076
514,ən müasir tədqiqat teleskoplarının əksəriyyəti əlverişli atmosfer şəraitinə sahib uzaq bölgələrdə yerləşən həddən artıq nəhəng qurğulardır,"m-müassir tədqiqat teleskopların əksəriyəti, əlvirişli atmosferi şəraətlə sahib uzak börekələrdə yerləşən hətdən artıq nəc qurulardır.",0.75,0.17391304347826086
515,"amerika birləşmiş ştatlarının princeton universitetinin tədqiqatçıları yeni növlərin yalnız iki nəsildə dünyəviləşdiyini bildirdi amma bu müddətin damızlıqla çoxaldılmış endemik bir darvin alacəhrəsindən geospiza birəbitənin""dən köçəri kaktus bilibitdanları və geospiza sərçələri""nin formalaşmasından daha uzun müddət çəkəcəyi düşünülür",amerika bir iləşmiş tatlarının prince adam investasiun tədqiqaçıları yeni növlərin yalnız iki nəsildə dünyaya vələşdiyini bildirdi. amma bu müddətin damızlıqla çox aldılmış ənimik bir darwin alaca hərəsindən geos pisa birebitənindən köçəri kaktus bilibdanları və geos pisa səricələrinin formulaşmasından daha uzun müddək çəkəcəyə düşünülür.,0.75,0.13690476190476192
516,bununla belə onlardan malik olduqları inkişaf səviyyəsi məsuliyyət və bacarıqlarından daha çoxunu öz öhdələrinə götürmələri tələb edilməməlidir deyə əlavə etdi,"bununla belə, onlardan manik olduqları inşaf səviyyəsi mənsliyyət və bəcarqlarından daha çoxun öz öhdələrlə gətirmələri tərəb edilməməlidir, deyə əlavə etdir.",0.55,0.1069182389937107
517,avropa orta əsrlərdən çıxarkən roma katolik cəmiyyətinin xoralları daha sonra qriqoryan xoralları adlandırıldı və liturgiya ayininlərinin birləşməsi nəticəsində sonralar papalıq və monastırlar vasitəsilə həm qadınların həm də kişilərin oxuması üçün bütün avropaya yayılmış musiqi növünün inkişafına səbəb oldu,"avropa ortasillərdən çıxarken roma katalik cəmiyyətinin xarallarıyı daha sonra grigorian xaralları adlandırılırdı. vəli-turqiə aynlərinə biləşməsinətçəsində sonralar papalıq və manastırlar vasitəsilə həm qadınların, həm də kişilərin xoxması üçün bütün avropaya yağılmış musikün övnün inşafına səbib oldu.",0.5789473684210527,0.1423948220064725
518,tələbələrin yazı qabiliyyətinin yaxşılaşdırılması üçün bloqlar effektivdir adətən tələbələr bloq təcrübəsinə zəif qrammatik və orfoqrafik bilikləri ilə başlasalar da bir auditoriyanın olması bu vəziyyəti dəyişir,"tələbələrin yazı qabiliyyətin yaxşılartılması üçün bloglar effektivdir. adətən, tələbələr blog təcübəsində zəyif, qramatik və arfografik bilkləri ilə başlasalarda bir auditoriyanın olması bu vəziyyəti dəyişir.",0.56,0.0947867298578199
519,bölgə şimaldan sahel ilə cənubdan və qərbdən isə atlantik okeanı ilə əhatə olunub,bölgə şimaldan sehel ilə canıbıdan və qərbdən isə atlantik okuyan ilə əhatə olunub.,0.3076923076923077,0.09876543209876543
520,kişiləri rədd edərkən qətiyyətli davranın və ayaqlarınızı yerə möhkəm basmaqdan qorxmayın mədəni müxtəlifliklər olsa da olmasa da bu qəbuledilməzdir!,"çişiləri rəddir dərkən qətiyyətdir avranın və ayaqlarınızı yeri möhkən basmaktan qorxmayın. mədəni müxtəlik bir kəry olsa da, olmasa da bu qəvvli dilməzdir.",0.7894736842105263,0.16778523489932887
521,i̇lahilik yoqası tibet meditasiyasının mərkəzində dayanır. enerji kanallarının təmizlənməsi və çakraların aktivləşdirilməsi üçün çeşidli səmavi varlıqların təsvirləri göstərilir və aydınlanma şüuru oyanır,i̇lahilik yoxası tibet məyid tasyasının mərkəzində dəyanır. enecikanalların təmizlənməsi və çakralanak livləşdilməsi üçün çəşitli səma və varlıqların təsvirləri göstərələyir və aidalama şüro oyanır.,0.6818181818181818,0.16176470588235295
522,daşıyıcıları donuzlar olan bu xəstəlik daha sonra donuzlardan ağcaqanadlara və ağcaqanadlar vasitəsilə də insanlara yoluxur,taşıyıcıları donuzlar olan bu xəstərik daha sonra donuzlarının ağıcaqanatları və ağıcaqanatlar vasitəsi ilə də insanlara yələqur.,0.5333333333333333,0.13008130081300814
523,o liqqins xəstəxanasında işləyərkən boş vaxtlarında erkən doğuşlar haqqında öyrənməyə başladı,"o ligins xəstəxanasındaki işləyəkən, boş vaxtlarında, eləkən doluşular haqqındır, öyrənməyə başladı.",0.7272727272727273,0.16129032258064516
524,unesco dünya maddi i̇rs siyahısına daxil edilən və hindistan ərazisində olan sundarban meşəliyi sundarban milli parkı olaraq adlandırıldı,"yonezka dünyanın maddi irsiyasına daxil edilən və hindistan nərasisində olan sundarban, məşələyi sundarban mini park olaraq aldılandırıldı.",0.5555555555555556,0.17518248175182483
525,bununla belə bu həqiqət deyil sənədin arxasında yazılan şey dəfinəyə aparan bir sxem deyil,"bu mələ bu həyəqət deyil, sənədin arxasında yazılan şey təfinəyə aparan bir çıxim deyil.",0.5,0.16666666666666666
526,xəstəxana infeksiyanın digərlərini də yoluxdurma ehtimalının qarşısını almaq məqsədilə yoluxucu xəstəliklərə dair nəzarət protokolunun tətbiqi ilə yanaşı xəstəni də digərlərindən təcrid etdi,"qəstəxana infeksiyasının digərlərin də yoluq durma ehtimalının qarşısına almaq məqsədi ilə yoluq ucuq həstəklərə dair nazarat protagoğluun tədbiqilə yanaşıq, xəstəni də digərlərindən təcidətdir.",0.8181818181818182,0.1631578947368421
527,xanım kirçner buenos-ayres əyaləti nümayəndə heyətinin bir üzvü kimi 2005-ci ilin senat kampaniyasını başlatmaq üçün istifadə etdiyi eyni argentina teatrında bu dəfə prezidentliyə namizədliyini bəyan etdi,"qanım kirçunər, bu en əsare səhələtə numuayəndə həyətinin bir üzvü kimi? 2005-ci ilən senad kampanyasını başlatmaq üçün istifadət deyi, eyni arqentina teatrunda bu dəfə prezidentliyə namizətliyini bəyan etti.",0.6923076923076923,0.15196078431372548
528,televizorda xəbərlər proqramında zavoddan çıxan ağ rəngli tüstü göstərilirdi,televizyarda xəbələr proqramında zabuddan çıxan agrəngli tüsüdü göstərlirdi.,0.7777777777777778,0.14473684210526316
529,südü yunu əti və dərini asanlıqla əldə edə bilmək üçün qədim mədəniyyətlərdə qəbilələr onları saxlamağa başladılar,südün yunu əti və dəlini asallıqla əldə edə bilmək üçün qədim mədən yetilərdə qəblələr onların saxlamağa başladılar.,0.5,0.08771929824561403
530,amerikalılar və azad fransa gücləri sadəcə iki həftədə fransanın cənubunu azad edərək almaniyaya yönəldilər,amerikalılar və azad fransa gücləri sadıcı iki haftə də fransanı cəmini bunu azadədərəyə almanya yönəldirər.,0.6428571428571429,0.16822429906542055
531,hər şeyi nəzərə aldığımız zaman babalarımız zülal problemini bu gün savannadakı şimpanzelər kimi həll edirmişsə buna təəccüblənməməliyik,"hər şey nəzəri aldığımız zaman, babalarımız sulal problemini bugün savana da ki, şimpanzilər kimi həlmitmişsə bunu təlsubləməməlik.",0.7647058823529411,0.19117647058823528
532,liman 1889-cu ildə almaniya amerika birləşmiş ştatları və i̇ngiltərədən olan 7 gəminin ordan çıxmağı rədd etdiyi özünün dəniz çaxnaşması ilə məşhurlaşmış bir yer idi,"limal 1889-cu ildə almaniya, amerika birləşmiş səxlara və i̇ngiltərdən olan yettigəmin oradan çıxmaqı rətdətdi, özünün dəniz çağnaşması ilə məşhulaşmış bir yeriydi.",0.5833333333333334,0.16363636363636364
